ZIP Code;City;State;Metro;County;House type;Date;Rental value;Price unit
80249;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2019-07;2195.0;Whole house
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2019-11;2558.0;Whole house
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2017-05;2475.0;Whole house
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 3 bedrooms;2019-01;2550.0;Whole house
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 3 bedrooms;2019-12;2443.0;Whole house
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 3 bedrooms;2019-03;2355.0;Whole house
80921;Colorado Springs;CO;Colorado Springs;El Paso County;House with 3 bedrooms;2019-11;1935.0;Whole house
80109;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;House with 3 bedrooms;2017-05;2095.0;Whole house
81611;Aspen;CO;Glenwood Springs;Pitkin County;House with 4 bedrooms;2018-09;45000.0;Whole house
81611;Aspen;CO;Glenwood Springs;Pitkin County;House with 4 bedrooms;2019-04;45000.0;Whole house
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2014-05;2.06927175843694;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2013-08;1.9485580670304;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2014-03;2.17616580310881;Per square meter
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-04;2.68989819890368;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2016-04;1.49328532369886;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2015-01;1.49141221374046;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2018-02;1.59187129551228;Per square meter
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2017-05;1.55913978494624;Per square meter
80026;Lafayette;CO;Boulder;Boulder County;House with 2 bedrooms;2017-08;1.53112934362934;Per square meter
80026;Lafayette;CO;Boulder;Boulder County;House with 2 bedrooms;2017-04;1.55075187969925;Per square meter
80907;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2017-09;1.07142857142857;Per square meter
80120;Littleton;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-01;1.65955631399317;Per square meter
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-11;1.6182902584493;Per square meter
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2016-11;1.43078758949881;Per square meter
80214;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2017-09;1.6278801843318;Per square meter
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-01;1.98692502716407;Per square meter
80218;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-06;1.94621372965322;Per square meter
80033;Wheat Ridge;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2018-08;1.51214994824487;Per square meter
80033;Wheat Ridge;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2018-05;1.51991614255765;Per square meter
80033;Wheat Ridge;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2017-08;1.4357080799305;Per square meter
80301;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2017-01;1.78429817605075;Per square meter
80301;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2017-06;1.69491525423729;Per square meter
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2018-09;1.52935323383085;Per square meter
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2018-02;1.45152745510997;Per square meter
80241;Thornton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2017-11;1.42189054726368;Per square meter
80304;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2017-12;1.98618307426598;Per square meter
80304;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2019-10;2.09971316425121;Per square meter
80304;Boulder;CO;Boulder;Boulder County;House with 2 bedrooms;2019-02;2.03252032520325;Per square meter
80138;Parker;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-09;1.55077767612077;Per square meter
80221;Sherrelwood;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2018-01;1.55697315150224;Per square meter
80221;Sherrelwood;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2018-10;1.9076665521978;Per square meter
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2012-08;1.20165825790177;Per square meter
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2016-06;1.56840699183268;Per square meter
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2016-08;1.48619957537155;Per square meter
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2014-04;1.31432400737142;Per square meter
80112;Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2019-03;1.63452266152363;Per square meter
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2016-04;2.03458541173309;Per square meter
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2015-02;1.9556119206396;Per square meter
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-02;1.87437185929648;Per square meter
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2014-09;1.76136363636364;Per square meter
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2014-10;1.99335548172757;Per square meter
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2015-09;2.20825852782765;Per square meter
80206;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-08;2.34919286321155;Per square meter
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2018-04;1.60990712074303;Per square meter
80031;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2017-08;1.42546296296296;Per square meter
80031;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-07;1.745;Per square meter
80503;Longmont;CO;Boulder;Boulder County;House with 2 bedrooms;2019-09;1.57168258530731;Per square meter
80027;Louisville;CO;Boulder;Boulder County;House with 2 bedrooms;2018-06;1.64172246016508;Per square meter
80027;Louisville;CO;Boulder;Boulder County;House with 2 bedrooms;2017-11;1.50069380203515;Per square meter
80601;Brighton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-11;1.57497565725414;Per square meter
80601;Brighton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-01;1.65530671859786;Per square meter
80601;Brighton;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2019-03;1.66407010710808;Per square meter
81301;Durango;CO;Durango;La Plata County;House with 2 bedrooms;2019-04;1.37293086660175;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2016-09;1.33828496978721;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2018-07;1.43944444444444;Per square meter
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 2 bedrooms;2018-05;1.44571428571429;Per square meter
80023;Broomfield;CO;Denver-Aurora-Lakewood;Broomfield County;House with 2 bedrooms;2019-02;1.56799259944496;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2017-10;1.52753337018019;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2017-11;1.51309925564728;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2018-10;1.50382327952421;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2017-08;1.60829310218711;Per square meter
80124;Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-01;1.57623947614593;Per square meter
80002;Arvada;CO;Denver-Aurora-Lakewood;Jefferson County;House with 2 bedrooms;2018-05;1.77675585284281;Per square meter
80224;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-11;1.26865671641791;Per square meter
80246;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-06;1.71703082186919;Per square meter
80246;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-03;1.63957863054929;Per square meter
80223;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-08;1.91149635036496;Per square meter
80223;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-07;1.91149635036496;Per square meter
80223;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-12;2.13888417447117;Per square meter
80223;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-03;1.9183922046285;Per square meter
80216;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-04;1.81837016574586;Per square meter
80919;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-09;1.25;Per square meter
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2017-11;1.45518581209261;Per square meter
80234;Westminster;CO;Denver-Aurora-Lakewood;Adams County;House with 2 bedrooms;2017-09;1.51652542372881;Per square meter
80222;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-07;1.60364939205999;Per square meter
80108;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;House with 2 bedrooms;2019-05;1.60488245931284;Per square meter
80904;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-02;1.13333333333333;Per square meter
80904;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2018-05;1.29138872043663;Per square meter
80904;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2017-04;1.08695652173913;Per square meter
80904;Colorado Springs;CO;Colorado Springs;El Paso County;House with 2 bedrooms;2019-04;1.21651785714286;Per square meter
80249;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-08;1.4766201804758;Per square meter
80249;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-10;1.73314065510597;Per square meter
80249;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-05;1.45811518324607;Per square meter
80238;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2019-09;1.90659340659341;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2014-10;1.05219141664435;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2016-04;1.24666683981784;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2018-07;1.44124168514412;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2014-11;1.14090131203651;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2018-10;1.41304347826087;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2017-06;1.32049557627929;Per square meter
80013;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2019-02;1.5282131661442;Per square meter
80015;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2017-11;1.33858267716535;Per square meter
80525;Fort Collins;CO;Fort Collins;Larimer County;House with 3 bedrooms;2018-03;1.23287902585668;Per square meter
80016;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 3 bedrooms;2018-10;1.37805242864216;Per square meter
80504;Longmont;CO;Boulder;Boulder County;House with 3 bedrooms;2017-11;1.26145172656801;Per square meter
80504;Longmont;CO;Boulder;Boulder County;House with 3 bedrooms;2018-12;1.37033398821218;Per square meter
80504;Longmont;CO;Boulder;Boulder County;House with 3 bedrooms;2017-06;1.15606936416185;Per square meter
80230;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-04;1.64485165794066;Per square meter
80235;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2018-10;1.52573529411765;Per square meter
80235;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 2 bedrooms;2017-09;1.65620094191523;Per square meter
80921;Colorado Springs;CO;Colorado Springs;El Paso County;Single Family Residential home.;2018-09;2100.0;Whole house
80207;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-11;2100.0;Whole house
80207;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2018-12;2150.0;Whole house
80207;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2019-07;2150.0;Whole house
80109;Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;Single Family Residential home.;2018-11;2195.0;Whole house
80223;Denver;CO;Denver-Aurora-Lakewood;Denver County;Single Family Residential home.;2017-06;1897.5;Whole house
80525;Fort Collins;CO;Fort Collins;Larimer County;House with 1 bedroom;2018-08;1430.0;Whole house
80016;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2018-09;1399.0;Whole house
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2015-10;1480.0;Whole house
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-11;1855.0;Whole house
80209;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-08;1827.0;Whole house
80128;Ken Caryl;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-06;1450.0;Whole house
80128;Ken Caryl;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2019-09;1440.0;Whole house
80920;Colorado Springs;CO;Colorado Springs;El Paso County;House with 1 bedroom;2018-08;1227.0;Whole house
80920;Colorado Springs;CO;Colorado Springs;El Paso County;House with 1 bedroom;2019-12;1350.0;Whole house
80920;Colorado Springs;CO;Colorado Springs;El Paso County;House with 1 bedroom;2019-04;1269.0;Whole house
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2018-02;1368.0;Whole house
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2018-06;1499.0;Whole house
80226;Lakewood;CO;Denver-Aurora-Lakewood;Jefferson County;House with 1 bedroom;2018-12;1464.0;Whole house
80503;Longmont;CO;Boulder;Boulder County;House with 1 bedroom;2017-12;1406.0;Whole house
80503;Longmont;CO;Boulder;Boulder County;House with 1 bedroom;2017-06;1331.0;Whole house
80503;Longmont;CO;Boulder;Boulder County;House with 1 bedroom;2019-10;1349.0;Whole house
80010;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2017-05;935.0;Whole house
80010;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2019-07;912.5;Whole house
80027;Louisville;CO;Boulder;Boulder County;House with 1 bedroom;2019-09;1606.5;Whole house
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2019-12;1148.5;Whole house
80017;Aurora;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2017-05;1070.0;Whole house
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2016-04;2049.0;Whole house
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2014-06;2002.5;Whole house
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-09;1880.0;Whole house
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2017-02;1850.0;Whole house
80202;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2019-09;1955.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2012-06;957.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2016-04;1307.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2018-03;1440.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2018-05;1465.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2018-12;1448.0;Whole house
80111;Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2019-01;1491.0;Whole house
80026;Lafayette;CO;Boulder;Boulder County;House with 1 bedroom;2019-11;1583.0;Whole house
80120;Littleton;CO;Denver-Aurora-Lakewood;Arapahoe County;House with 1 bedroom;2019-10;1475.5;Whole house
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2016-04;1204.5;Whole house
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2013-10;1115.0;Whole house
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2015-07;1372.5;Whole house
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2014-05;1195.0;Whole house
80237;Denver;CO;Denver-Aurora-Lakewood;Denver County;House with 1 bedroom;2014-08;1265.0;Whole house
