Zip code;State;Metro;County name;Date;Home value ($ per m2)
Conifer;CO;Denver-Aurora-Lakewood;Jefferson County;2019-07-01;304
Lamar;CO;;Prowers County;2019-10-01;80
Eads;CO;;Kiowa County;2019-02-01;36
Basalt;CO;Edwards;Eagle County;2019-11-01;2204
Beulah;CO;Pueblo;Pueblo County;2019-10-01;174
Penrose;CO;Cañon City;Fremont County;2019-08-01;181
Frederick;CO;Greeley;Weld County;2019-03-01;191
Frisco;CO;Breckenridge;Summit County;2019-03-01;549
Frisco;CO;Breckenridge;Summit County;2019-08-01;549
Coal Creek;CO;Cañon City;Fremont County;2019-10-01;121
Coal Creek;CO;Cañon City;Fremont County;2019-02-01;121
Rockvale;CO;Cañon City;Fremont County;2019-09-01;106
Paonia;CO;;Delta County;2019-09-01;179
Akron;CO;;Washington County;2019-03-01;95
Northglenn;CO;Denver-Aurora-Lakewood;Adams County;2019-06-01;396
Monte Vista;CO;;Rio Grande County;2019-01-01;112
Antonito;CO;;Conejos County;2019-09-01;383
Manitou Springs;CO;Colorado Springs;El Paso County;2019-01-01;324
Limon;CO;;Lincoln County;2019-06-01;103
Limon;CO;;Lincoln County;2019-07-01;103
Westminster;CO;Denver-Aurora-Lakewood;Adams County;2019-09-01;625
Centennial;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-12-01;265
Parker;CO;Denver-Aurora-Lakewood;Douglas County;2019-12-01;249
Parker;CO;Denver-Aurora-Lakewood;Douglas County;2019-04-01;249
Wolcott;CO;Edwards;Eagle County;2019-03-01;378
Cripple Creek;CO;Colorado Springs;Teller County;2019-07-01;172
Milliken;CO;Greeley;Weld County;2019-05-01;185
De Beque;CO;Grand Junction;Mesa County;2019-11-01;244
De Beque;CO;Grand Junction;Mesa County;2019-01-01;244
Holyoke;CO;;Phillips County;2019-06-01;95
Genoa;CO;;Lincoln County;2019-10-01;75
Commerce City;CO;Denver-Aurora-Lakewood;Adams County;2019-10-01;357
Pueblo;CO;Pueblo;Pueblo County;2019-12-01;165
Boulder;CO;Boulder;Boulder County;2019-10-01;778
Alma;CO;Denver-Aurora-Lakewood;Park County;2019-12-01;303
Alma;CO;Denver-Aurora-Lakewood;Park County;2019-08-01;303
Loveland;CO;Fort Collins;Larimer County;2019-12-01;935
Todd Creek;CO;Denver-Aurora-Lakewood;Adams County;2019-10-01;1841
Pine;CO;Denver-Aurora-Lakewood;Jefferson County;2019-10-01;286
Crestone;CO;;Saguache County;2019-03-01;156
Castle Rock;CO;Denver-Aurora-Lakewood;Douglas County;2019-07-01;184
Romeo;CO;;Conejos County;2019-02-01;61
Palmer Lake;CO;Colorado Springs;El Paso County;2019-07-01;283
Lochbuie;CO;Greeley;Weld County;2019-04-01;209
Snowmass Village;CO;Glenwood Springs;Pitkin County;2019-02-01;3051
Hudson;CO;Greeley;Weld County;2019-05-01;300
Blanca;CO;;Costilla County;2019-04-01;76
Ignacio;CO;Durango;La Plata County;2019-10-01;180
Tabernash;CO;;Grand County;2019-08-01;250
Matheson;CO;Denver-Aurora-Lakewood;Elbert County;2019-10-01;142
Florissant;CO;Colorado Springs;Teller County;2019-09-01;201
Twin Lakes;CO;Denver-Aurora-Lakewood;Adams County;2019-09-01;286
U S A F Academy;CO;Colorado Springs;El Paso County;2019-05-01;149
U S A F Academy;CO;Colorado Springs;El Paso County;2019-07-01;149
Walsenburg;CO;;Huerfano County;2019-09-01;71
Coaldale;CO;Cañon City;Fremont County;2019-11-01;221
Coaldale;CO;Cañon City;Fremont County;2019-01-01;221
Coaldale;CO;Cañon City;Fremont County;2019-02-01;221
Trinidad;CO;;Las Animas County;2019-07-01;100
Wray;CO;;Yuma County;2019-01-01;117
Bow Mar;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-03-01;474
Winter Park;CO;;Grand County;2019-09-01;454
Ophir;CO;;San Miguel County;2019-05-01;356
Bow Mar;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-05-01;474
Walden;CO;;Jackson County;2019-07-01;107
North Washington;CO;Denver-Aurora-Lakewood;Adams County;2019-09-01;261
Severance;CO;Greeley;Weld County;2019-03-01;465
Severance;CO;Greeley;Weld County;2019-08-01;465
Breckenridge;CO;Breckenridge;Summit County;2019-11-01;530
Breckenridge;CO;Breckenridge;Summit County;2019-07-01;530
Durango;CO;Durango;La Plata County;2019-12-01;274
Durango;CO;Durango;La Plata County;2019-09-01;274
Rush;CO;Colorado Springs;El Paso County;2019-12-01;158
Mead;CO;Greeley;Weld County;2019-10-01;204
Northglenn;CO;Denver-Aurora-Lakewood;Adams County;2019-02-01;396
Orchard City;CO;;Delta County;2019-10-01;149
Sherrelwood;CO;Denver-Aurora-Lakewood;Adams County;2019-02-01;1003
Starkville;CO;;Las Animas County;2019-07-01;70
Empire;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-12-01;242
Merino;CO;Sterling;Logan County;2019-02-01;154
Watkins;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-09-01;302
Collbran;CO;Grand Junction;Mesa County;2019-06-01;299
Collbran;CO;Grand Junction;Mesa County;2019-07-01;299
Collbran;CO;Grand Junction;Mesa County;2019-02-01;299
Monte Vista;CO;;Rio Grande County;2019-04-01;112
Alamosa;CO;;Alamosa County;2019-06-01;134
Berthoud;CO;Fort Collins;Larimer County;2019-02-01;19976
Hotchkiss;CO;;Delta County;2019-12-01;939
Louviers;CO;Denver-Aurora-Lakewood;Douglas County;2019-11-01;278
Boone;CO;Pueblo;Pueblo County;2019-03-01;87
Grant;CO;Denver-Aurora-Lakewood;Park County;2019-03-01;250
Divide;CO;Colorado Springs;Teller County;2019-07-01;219
Swink;CO;;Otero County;2019-10-01;63
Lake City;CO;;Hinsdale County;2019-12-01;182
Woodrow;CO;;Washington County;2019-03-01;97
Julesburg;CO;;Sedgwick County;2019-05-01;64
Crested Butte;CO;;Gunnison County;2019-06-01;1320
Crested Butte;CO;;Gunnison County;2019-07-01;1320
Foxfield;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-08-01;294
Foxfield;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-09-01;294
Evans;CO;Greeley;Weld County;2019-10-01;238
Lone Tree;CO;Denver-Aurora-Lakewood;Douglas County;2019-06-01;222
Fruita;CO;Grand Junction;Mesa County;2019-12-01;275
Fruita;CO;Grand Junction;Mesa County;2019-07-01;275
Fruita;CO;Grand Junction;Mesa County;2019-09-01;275
U S A F Academy;CO;Colorado Springs;El Paso County;2019-04-01;149
Ovid;CO;;Sedgwick County;2019-02-01;53
Eldorado Springs;CO;Boulder;Boulder County;2019-12-01;591
Glendale;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-01-01;318
Rifle;CO;Glenwood Springs;Garfield County;2019-05-01;709
Calhan;CO;Colorado Springs;El Paso County;2019-07-01;182
Brighton;CO;Denver-Aurora-Lakewood;Adams County;2019-12-01;330
Brighton;CO;Denver-Aurora-Lakewood;Adams County;2019-09-01;330
Colorado City;CO;Pueblo;Pueblo County;2019-09-01;151
Lindon;CO;;Washington County;2019-01-01;98
Columbine;CO;Denver-Aurora-Lakewood;Jefferson County;2019-12-01;238
La Jara;CO;;Conejos County;2019-08-01;98
Jamestown;CO;Boulder;Boulder County;2019-08-01;337
Sterling;CO;Sterling;Logan County;2019-02-01;136
Bailey;CO;Denver-Aurora-Lakewood;Park County;2019-03-01;258
Manassa;CO;;Conejos County;2019-11-01;99
Manassa;CO;;Conejos County;2019-08-01;99
Ohio City;CO;;Gunnison County;2019-12-01;239
Pritchett;CO;;Baca County;2019-08-01;43
Windsor;CO;Greeley;Weld County;2019-08-01;188
Welby;CO;Denver-Aurora-Lakewood;Adams County;2019-06-01;268
Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-06-01;494
Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-08-01;494
Greenwood Village;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-01-01;494
Hot Sulphur Springs;CO;;Grand County;2019-12-01;188
Hot Sulphur Springs;CO;;Grand County;2019-11-01;188
Hot Sulphur Springs;CO;;Grand County;2019-03-01;188
Kittredge;CO;Denver-Aurora-Lakewood;Jefferson County;2019-03-01;325
Manitou Springs;CO;Colorado Springs;El Paso County;2019-02-01;324
Cimarron;CO;;Gunnison County;2019-03-01;193
Cimarron;CO;;Gunnison County;2019-09-01;193
Peetz;CO;Sterling;Logan County;2019-06-01;132
Cope;CO;;Washington County;2019-05-01;3678
Montezuma;CO;Breckenridge;Summit County;2019-07-01;479
Lindon;CO;;Washington County;2019-12-01;98
Pitkin;CO;;Gunnison County;2019-09-01;236
Divide;CO;Colorado Springs;Teller County;2019-10-01;219
Divide;CO;Colorado Springs;Teller County;2019-02-01;219
Crestone;CO;;Saguache County;2019-06-01;156
Olney Springs;CO;;Crowley County;2019-09-01;72
Powderhorn;CO;;Gunnison County;2019-01-01;211
Kirk;CO;;Yuma County;2019-10-01;124
Silverton;CO;;San Juan County;2019-11-01;196
Swink;CO;;Otero County;2019-02-01;63
Lake George;CO;Denver-Aurora-Lakewood;Park County;2019-10-01;231
Lake George;CO;Denver-Aurora-Lakewood;Park County;2019-08-01;231
Lake George;CO;Denver-Aurora-Lakewood;Park County;2019-02-01;231
Twin Lakes;CO;;Lake County;2019-04-01;244
Conifer;CO;Denver-Aurora-Lakewood;Jefferson County;2019-12-01;304
Poncha Springs;CO;;Chaffee County;2019-01-01;233
Sargents;CO;;Saguache County;2019-05-01;111
Edgewater;CO;Denver-Aurora-Lakewood;Jefferson County;2019-08-01;408
Williamsburg;CO;Cañon City;Fremont County;2019-02-01;139
Stratmoor;CO;Colorado Springs;El Paso County;2019-04-01;231
Downieville-Lawson-Dumont;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-06-01;259
Columbine Valley;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-05-01;2185
Columbine Valley;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-04-01;2185
Howard;CO;Cañon City;Fremont County;2019-03-01;237
Red Feather Lakes;CO;Fort Collins;Larimer County;2019-05-01;1610
Williamsburg;CO;Cañon City;Fremont County;2019-08-01;139
Foxfield;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-05-01;294
Monument;CO;Colorado Springs;El Paso County;2019-08-01;241
Howard;CO;Cañon City;Fremont County;2019-09-01;237
Fleming;CO;Sterling;Logan County;2019-07-01;132
Clifton;CO;Grand Junction;Mesa County;2019-12-01;572
Delta;CO;;Delta County;2019-11-01;141
Cotopaxi;CO;Cañon City;Fremont County;2019-01-01;198
Naturita;CO;Montrose;Montrose County;2019-03-01;89
Fort Garland;CO;;Costilla County;2019-12-01;143
Fort Garland;CO;;Costilla County;2019-06-01;143
Cokedale;CO;;Las Animas County;2019-01-01;83
Lewis;CO;;Montezuma County;2019-05-01;176
Yampa;CO;Steamboat Springs;Routt County;2019-03-01;152
Yampa;CO;Steamboat Springs;Routt County;2019-07-01;152
Padroni;CO;Sterling;Logan County;2019-11-01;156
Otis;CO;;Washington County;2019-08-01;63
Otis;CO;;Washington County;2019-01-01;63
Howard;CO;Cañon City;Fremont County;2019-01-01;237
Sedgwick;CO;;Sedgwick County;2019-02-01;42
Egnar;CO;;San Miguel County;2019-06-01;222
Idalia;CO;;Yuma County;2019-04-01;149
Manzanola;CO;;Otero County;2019-01-01;80
Arlington;CO;;Kiowa County;2019-03-01;29
Montezuma;CO;Breckenridge;Summit County;2019-11-01;479
Peetz;CO;Sterling;Logan County;2019-07-01;132
Frederick;CO;Greeley;Weld County;2019-08-01;191
Glade Park;CO;Grand Junction;Mesa County;2019-01-01;205
Crook;CO;Sterling;Logan County;2019-07-01;137
Cowdrey;CO;;Jackson County;2019-11-01;62
Garden City;CO;Greeley;Weld County;2019-03-01;224
Silverton;CO;;San Juan County;2019-01-01;196
Stoneham;CO;Greeley;Weld County;2019-06-01;261
Sheridan Lake;CO;;Kiowa County;2019-09-01;82
Cheyenne Wells;CO;;Cheyenne County;2019-11-01;72
Amherst;CO;;Phillips County;2019-03-01;66
Seibert;CO;;Kit Carson County;2019-10-01;74
Ouray;CO;;Ouray County;2019-10-01;242
Molina;CO;Grand Junction;Mesa County;2019-07-01;211
Anton;CO;;Washington County;2019-02-01;108
Trinchera;CO;;Las Animas County;2019-11-01;129
Haxtun;CO;;Phillips County;2019-07-01;86
Branson;CO;;Las Animas County;2019-05-01;70
Branson;CO;;Las Animas County;2019-07-01;70
Cokedale;CO;;Las Animas County;2019-11-01;83
Poncha Springs;CO;;Chaffee County;2019-03-01;233
Poncha Springs;CO;;Chaffee County;2019-06-01;233
Manzanola;CO;;Otero County;2019-06-01;80
Williamsburg;CO;Cañon City;Fremont County;2019-01-01;139
Meredith;CO;Glenwood Springs;Pitkin County;2019-08-01;379
Bedrock;CO;Montrose;Montrose County;2019-10-01;183
Gill;CO;Greeley;Weld County;2019-07-01;277
Gill;CO;Greeley;Weld County;2019-08-01;277
Parlin;CO;;Gunnison County;2019-08-01;273
Green Mountain Falls;CO;Colorado Springs;El Paso County;2019-07-01;284
Green Mountain Falls;CO;Colorado Springs;El Paso County;2019-09-01;284
Dillon;CO;Breckenridge;Summit County;2019-08-01;514
Kirk;CO;;Yuma County;2019-04-01;124
Twin Lakes;CO;;Lake County;2019-03-01;244
Central City;CO;Denver-Aurora-Lakewood;Gilpin County;2019-11-01;213
Woody Creek;CO;Glenwood Springs;Pitkin County;2019-03-01;371
Somerset;CO;;Gunnison County;2019-08-01;224
Derby;CO;Denver-Aurora-Lakewood;Adams County;2019-03-01;287
Buffalo Creek;CO;Denver-Aurora-Lakewood;Jefferson County;2019-04-01;205
Indian Hills;CO;Denver-Aurora-Lakewood;Jefferson County;2019-12-01;1939
Lake City;CO;;Hinsdale County;2019-06-01;182
Rocky Ford;CO;;Otero County;2019-11-01;70
Wild Horse;CO;;Cheyenne County;2019-06-01;104
Drake;CO;Fort Collins;Larimer County;2019-09-01;308
Padroni;CO;Sterling;Logan County;2019-09-01;156
Bond;CO;Edwards;Eagle County;2019-01-01;312
Silver Cliff;CO;;Custer County;2019-05-01;110
Minturn;CO;Edwards;Eagle County;2019-06-01;930
Sedgwick;CO;;Sedgwick County;2019-12-01;42
Egnar;CO;;San Miguel County;2019-11-01;222
Egnar;CO;;San Miguel County;2019-09-01;222
Walsenburg;CO;;Huerfano County;2019-03-01;71
Blanca;CO;;Costilla County;2019-03-01;76
Mc Coy;CO;Steamboat Springs;Routt County;2019-04-01;306
Vernon;CO;;Yuma County;2019-02-01;129
Crowley;CO;;Crowley County;2019-10-01;38
Bethune;CO;;Kit Carson County;2019-05-01;87
Ridgway;CO;;Ouray County;2019-06-01;1898
Ridgway;CO;;Ouray County;2019-07-01;1898
Timnath;CO;Fort Collins;Larimer County;2019-02-01;5103
Placerville;CO;;San Miguel County;2019-09-01;321
Trinidad;CO;;Las Animas County;2019-11-01;100
Eagle;CO;Edwards;Eagle County;2019-02-01;261
Kim;CO;;Las Animas County;2019-02-01;84
Burlington;CO;;Kit Carson County;2019-03-01;90
Burlington;CO;;Kit Carson County;2019-06-01;90
Meredith;CO;Glenwood Springs;Pitkin County;2019-04-01;379
Brookside;CO;Cañon City;Fremont County;2019-06-01;156
Strasburg;CO;Denver-Aurora-Lakewood;Adams County;2019-06-01;679
East Pleasant View;CO;Denver-Aurora-Lakewood;Jefferson County;2019-11-01;279
Mesa;CO;Grand Junction;Mesa County;2019-08-01;224
Stratton;CO;;Kit Carson County;2019-03-01;75
Seibert;CO;;Kit Carson County;2019-11-01;74
Seibert;CO;;Kit Carson County;2019-03-01;74
Branson;CO;;Las Animas County;2019-12-01;70
Agate;CO;Denver-Aurora-Lakewood;Elbert County;2019-07-01;252
Agate;CO;Denver-Aurora-Lakewood;Elbert County;2019-08-01;252
Central City;CO;Denver-Aurora-Lakewood;Gilpin County;2019-05-01;213
Crook;CO;Sterling;Logan County;2019-09-01;137
Westcliffe;CO;;Custer County;2019-05-01;130
Westcliffe;CO;;Custer County;2019-07-01;130
Meridian;CO;Denver-Aurora-Lakewood;Douglas County;2019-12-01;235
Meridian;CO;Denver-Aurora-Lakewood;Douglas County;2019-06-01;235
Carbondale;CO;Glenwood Springs;Garfield County;2019-01-01;1526
Carbondale;CO;Glenwood Springs;Garfield County;2019-02-01;1526
Whitewater;CO;Grand Junction;Mesa County;2019-04-01;207
Galeton;CO;Greeley;Weld County;2019-05-01;276
Meeker;CO;;Rio Blanco County;2019-03-01;568
Meeker;CO;;Rio Blanco County;2019-05-01;568
Meeker;CO;;Rio Blanco County;2019-02-01;568
Yellow Jacket;CO;;Montezuma County;2019-10-01;166
Hayden;CO;Steamboat Springs;Routt County;2019-07-01;196
Crested Butte;CO;;Gunnison County;2019-12-01;1320
Boone;CO;Pueblo;Pueblo County;2019-04-01;87
Crawford;CO;;Delta County;2019-04-01;229
Kersey;CO;Greeley;Weld County;2019-04-01;245
Rye;CO;Pueblo;Pueblo County;2019-11-01;163
Atwood;CO;Sterling;Logan County;2019-07-01;188
Akron;CO;;Washington County;2019-09-01;95
Colorado City;CO;Pueblo;Pueblo County;2019-10-01;151
Wild Horse;CO;;Cheyenne County;2019-02-01;104
Fowler;CO;;Otero County;2019-03-01;76
Fowler;CO;;Otero County;2019-02-01;76
Tabernash;CO;;Grand County;2019-03-01;250
La Jara;CO;;Conejos County;2019-11-01;98
La Jara;CO;;Conejos County;2019-09-01;98
Peetz;CO;Sterling;Logan County;2019-08-01;132
Meridian;CO;Denver-Aurora-Lakewood;Douglas County;2019-11-01;235
Ridgway;CO;;Ouray County;2019-10-01;1898
Snyder;CO;Fort Morgan;Morgan County;2019-04-01;113
Kim;CO;;Las Animas County;2019-11-01;84
Indian Hills;CO;Denver-Aurora-Lakewood;Jefferson County;2019-02-01;1938
Crawford;CO;;Delta County;2019-03-01;229
Eckley;CO;;Yuma County;2019-06-01;83
Hasty;CO;;Bent County;2019-09-01;46
Garden City;CO;Greeley;Weld County;2019-02-01;224
Stoneham;CO;Greeley;Weld County;2019-10-01;261
Stoneham;CO;Greeley;Weld County;2019-02-01;261
Sawpit;CO;;San Miguel County;2019-02-01;378
Hasty;CO;;Bent County;2019-07-01;46
Jamestown;CO;Boulder;Boulder County;2019-05-01;337
Saint Marys;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-05-01;243
Kittredge;CO;Denver-Aurora-Lakewood;Jefferson County;2019-04-01;325
Haswell;CO;;Kiowa County;2019-06-01;32
Haswell;CO;;Kiowa County;2019-08-01;32
Avondale;CO;Pueblo;Pueblo County;2019-06-01;117
Bennett;CO;Denver-Aurora-Lakewood;Adams County;2019-10-01;1541
Empire;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-07-01;242
Arlington;CO;;Kiowa County;2019-04-01;29
Granada;CO;;Prowers County;2019-04-01;53
Sanford;CO;;Costilla County;2019-05-01;98
Rush;CO;Colorado Springs;El Paso County;2019-03-01;158
Atwood;CO;Sterling;Logan County;2019-08-01;188
Niwot;CO;Boulder;Boulder County;2019-12-01;328
Limon;CO;;Lincoln County;2019-01-01;103
Genesee;CO;Denver-Aurora-Lakewood;Jefferson County;2019-12-01;317
Genesee;CO;Denver-Aurora-Lakewood;Jefferson County;2019-03-01;317
Placerville;CO;;San Miguel County;2019-03-01;321
Iliff;CO;Sterling;Logan County;2019-05-01;159
Arriba;CO;;Lincoln County;2019-02-01;59
Bethune;CO;;Kit Carson County;2019-03-01;87
Guffey;CO;Denver-Aurora-Lakewood;Park County;2019-05-01;238
Keenesburg;CO;Greeley;Weld County;2019-01-01;252
Silver Cliff;CO;;Custer County;2019-12-01;110
Silver Cliff;CO;;Custer County;2019-10-01;110
Silver Cliff;CO;;Custer County;2019-06-01;110
Starkville;CO;;Las Animas County;2019-05-01;70
Empire;CO;Denver-Aurora-Lakewood;Clear Creek County;2019-05-01;242
Springfield;CO;;Baca County;2019-04-01;59
Bellvue;CO;Fort Collins;Larimer County;2019-12-01;2170
Bellvue;CO;Fort Collins;Larimer County;2019-05-01;2170
Kim;CO;;Las Animas County;2019-09-01;84
Oak Creek;CO;Steamboat Springs;Routt County;2019-11-01;1154
Oak Creek;CO;Steamboat Springs;Routt County;2019-08-01;1154
Fort Collins;CO;Fort Collins;Larimer County;2019-06-01;718
Ordway;CO;;Crowley County;2019-02-01;49
Longmont;CO;Boulder;Boulder County;2019-05-01;477
Sheridan Lake;CO;;Kiowa County;2019-06-01;82
Garden City;CO;Greeley;Weld County;2019-05-01;224
Branson;CO;;Las Animas County;2019-02-01;70
Joes;CO;;Yuma County;2019-01-01;133
Joes;CO;;Yuma County;2019-02-01;133
Thornton;CO;Denver-Aurora-Lakewood;Adams County;2019-02-01;401
Westminster;CO;Denver-Aurora-Lakewood;Adams County;2019-12-01;625
Vona;CO;;Kit Carson County;2019-07-01;78
Hooper;CO;;Alamosa County;2019-04-01;73
Slater;CO;Steamboat Springs;Routt County;2019-11-01;313
Niwot;CO;Boulder;Boulder County;2019-11-01;328
Niwot;CO;Boulder;Boulder County;2019-02-01;328
Niwot;CO;Boulder;Boulder County;2019-04-01;328
Hot Sulphur Springs;CO;;Grand County;2019-10-01;188
Kittredge;CO;Denver-Aurora-Lakewood;Jefferson County;2019-08-01;325
Karval;CO;;Lincoln County;2019-01-01;100
Karval;CO;;Lincoln County;2019-02-01;100
Eldorado Springs;CO;Boulder;Boulder County;2019-11-01;591
Allenspark;CO;Boulder;Boulder County;2019-03-01;417
Parlin;CO;;Gunnison County;2019-10-01;273
Parlin;CO;;Gunnison County;2019-06-01;273
Yampa;CO;Steamboat Springs;Routt County;2019-12-01;152
Idledale;CO;Denver-Aurora-Lakewood;Jefferson County;2019-07-01;402
Black Hawk;CO;Denver-Aurora-Lakewood;Gilpin County;2019-11-01;217
Black Hawk;CO;Denver-Aurora-Lakewood;Gilpin County;2019-08-01;217
Commerce City;CO;Denver-Aurora-Lakewood;Adams County;2019-03-01;357
Commerce City;CO;Denver-Aurora-Lakewood;Adams County;2019-05-01;357
Commerce City;CO;Denver-Aurora-Lakewood;Adams County;2019-06-01;357
Commerce City;CO;Denver-Aurora-Lakewood;Adams County;2019-04-01;357
Littleton;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-07-01;335
Arriba;CO;;Lincoln County;2019-11-01;59
Bedrock;CO;Montrose;Montrose County;2019-03-01;183
Victor;CO;Colorado Springs;Teller County;2019-01-01;122
Victor;CO;Colorado Springs;Teller County;2019-09-01;122
Cope;CO;;Washington County;2019-12-01;3678
Durango;CO;Durango;La Plata County;2019-05-01;274
Durango;CO;Durango;La Plata County;2019-02-01;274
Haxtun;CO;;Phillips County;2019-12-01;86
Canon City;CO;Cañon City;Fremont County;2019-10-01;159
Cherry Hills Village;CO;Denver-Aurora-Lakewood;Arapahoe County;2019-05-01;733
Powderhorn;CO;;Gunnison County;2019-06-01;211
Powderhorn;CO;;Gunnison County;2019-09-01;211
Cowdrey;CO;;Jackson County;2019-10-01;62
Las Animas;CO;;Bent County;2019-05-01;31
Las Animas;CO;;Bent County;2019-02-01;31
Las Animas;CO;;Bent County;2019-04-01;31
